program_id,sample_id,task_clock,context_switches,page_faults,instructions,branches,branch_misses,L1_dcache_loads,LLC_loads,LLC_load_misses,L1_icache_loads,L1_icache_load_misses,dTLB_loads,dTLB_load_misses,iTLB_loads,iTLB_load_misses
MUL_0,4,5991.70,33,219,26052163287,5569313453,5207528,5424459532,11976858,5084,3875900106,3300040,5431211761,141242,26071113158,58848
MUL_0,5,6009.35,18,222,26062886687,5571135837,5199700,5423776726,12306710,518,3873953455,3428904,5430066653,140344,26071858378,58669
MUL_0,6,6013.60,23,220,26044532093,5568558206,5198449,5426390832,14197926,398,3874306093,2991668,5431500263,140125,26063682493,58228
MUL_0,7,5996.64,23,221,26053842432,5568852951,5195330,5423374278,11760452,2804,3874720660,3201959,5432587594,137129,26072131221,58132
MUL_0,8,5993.62,21,220,26044051608,5569092120,5195735,5427371311,12552569,3246,3874183258,3219691,5429141796,136438,26057447721,58080
MUL_0,9,5998.09,28,216,26060579655,5570401516,5196854,5426411059,11662117,4057,3873530316,3263945,5429168407,139596,26062918524,56941
MUL_0,10,5974.10,37,222,26052306584,5568886421,5204959,5427092575,11240909,766,3873228935,3105574,5429524527,139650,26065106577,56043
MUL_0,11,6001.55,36,221,26050815153,5569341677,5202472,5425936966,12628624,4175,3874446185,3151537,5429797086,139060,26065780415,56321
MUL_0,12,5982.51,21,221,26033619483,5565905927,5197793,5425386982,11186002,445,3878582561,3298516,5428676534,135925,26052406707,58603
MUL_0,13,5982.42,24,220,26050426268,5568522571,5200225,5424857561,10945932,269,3874111133,3128920,5430282236,133290,26070064481,56754
MUL_0,14,6005.19,34,222,26048200048,5569302743,5205954,5426434486,12559472,4579,3873736821,3200896,5430240874,142012,26063015473,57977
MUL_0,15,5970.91,17,221,26055521479,5570621534,5198080,5426612608,11937830,347,3871685675,3102099,5427431898,133759,26059241312,57335
MUL_0,16,5980.19,25,218,26048299218,5568763405,5197681,5426104960,11572824,802,3873792332,3189663,5429744191,135450,26063696107,57263
MUL_0,17,5976.75,28,217,26056819320,5569890831,5202360,5424675504,11794100,389,3873006892,3143994,5430407330,145848,26069683750,57865
MUL_0,18,5969.77,17,221,26034376605,5564001359,5192697,5424033759,14033381,343,3879213466,2887664,5432379761,137459,26056449132,56231
MUL_0,19,6004.28,29,222,26060235070,5569466734,5199422,5424272624,12926755,4710,3874693115,3284463,5430998716,136669,26074960455,56523
MUL_50,0,7298.66,22,217,32529127242,6323098579,6272924,7036944226,16918432,3233,4587778955,3828739,7039328711,173243,32535941342,74055
MUL_50,1,7274.79,26,221,32519164935,6320795015,6249767,7035167428,16916612,360,4584887737,3812910,7041378018,171172,32542328327,75020
MUL_50,2,7305.91,41,219,32531182600,6323023644,6265845,7038527240,16508335,4566,4584946220,3802629,7038159268,170632,32535264854,75781
MUL_50,3,7298.38,27,222,32527608398,6322385842,6246629,7036258434,17542108,3836,4587723636,3764194,7040371279,172946,32534033268,73117
MUL_50,4,7306.67,28,221,32525682921,6321543053,6259641,7036331309,18175806,2830,4586065351,3857743,7040083492,171508,32536990239,75125
MUL_50,5,7301.53,30,217,32527967826,6321840195,6259723,7034276344,17975038,5750,4588336623,3749994,7041294138,175048,32547856757,72476
MUL_50,6,7312.89,38,223,32532131333,6322125278,6276088,7036385679,18229862,307,4585292700,3786505,7041563939,172963,32541401486,73608
MUL_50,7,7290.73,36,220,32539812033,6324226418,6267825,7037385767,16716555,3325,4584206240,4074016,7037850640,175824,32532041990,113361
MUL_50,8,7325.49,22,217,32529113283,6323080804,6256612,7036717241,16577171,737,4587201724,3743336,7038872428,171972,32531259606,74773
MUL_50,9,7309.91,37,222,32533686340,6323774646,6276149,7036712529,17119235,1710,4587156197,3786627,7037962003,179872,32535135711,75319
MUL_50,10,7310.34,24,222,32524950745,6321966438,6280520,7034537647,18675112,946,4585904583,3869861,7042325301,176018,32545201271,72127
MUL_50,11,7301.58,44,221,32521142268,6321714492,6257609,7038154869,19836191,6239,4585728729,3911238,7038799961,179081,32534595517,74977
MUL_50,12,7312.68,35,220,32529539240,6321527488,6266692,7035736910,15822635,492,4586425584,3941570,7040156316,176678,32538310903,75943
MUL_50,13,7295.96,37,218,32526671052,6321344617,6251261,7035512002,17042683,4603,4586736567,3835191,7039846535,172467,32538402740,74709
MUL_50,14,7335.54,40,219,32527670544,6320910776,6281600,7035702439,15167172,250,4586842911,3977273,7042304704,173681,32545922341,114661
MUL_50,15,7315.49,19,221,32522656280,6321161221,6264965,7037360455,17762059,661,4587697683,3850959,7040133790,177199,32529410395,74919
MUL_50,16,7307.44,38,220,32527353789,6321300660,6267165,7037332084,16250378,1043,4586944438,3851774,7039445463,179673,32532360135,75392
MUL_50,17,7314.76,44,218,32525040899,6322818333,6279607,7037244889,14445286,340,4586721750,3633265,7038709452,173931,32534835262,96524
MUL_50,18,7322.73,35,223,32534659782,6322059291,6264548,7034832937,16595132,694,4586104999,3685471,7042094116,173731,32545817207,75230
MUL_50,19,7311.54,49,222,32528832382,6321764745,6280369,7035240673,14579104,946,4586670479,3783726,7040542030,171713,32537251628,73614
MUL_30,0,6754.65,44,222,29916921464,6016651872,6250906,6386448161,12350636,591,4302828530,3342704,6390784495,152315,29932004949,63466
MUL_30,1,6763.14,20,222,29925537665,6018915345,6251475,6384364396,14776807,663,4301011394,3641237,6391743517,155653,29939609641,64812
MUL_30,2,6750.14,26,221,29911967636,6017241561,6261658,6387519619,14607635,360,4302525461,3302002,6389365359,154141,29928415511,65813
MUL_30,3,6760.67,28,222,29925702509,6018394141,6245256,6385847792,13644618,97,4301958114,3429599,6389822589,153745,29932551734,65557
MUL_30,4,6778.07,27,225,29924403662,6018665583,6237849,6386614281,17059738,3236,4300623964,3357089,6389768721,153140,29943144375,65410
MUL_30,5,6784.02,31,221,29948382170,6021217262,6249616,6383944369,15636511,4637,4297413269,3513432,6390928960,155273,29956548317,66011
MUL_30,6,6765.67,25,218,29919263563,6019384475,6247818,6388808966,14685546,1087,4302030823,3534441,6386668661,158070,29925535252,65800
MUL_30,7,6761.21,29,222,29911899693,6016832155,6238737,6386636795,16215246,247,4301828461,3556696,6389911222,156589,29929253671,65582
MUL_30,8,6767.58,52,221,29928238064,6019278076,6256656,6384962401,13785095,3907,4302500775,3531946,6390466493,162557,29945333808,63915
MUL_30,9,6754.36,46,223,29923148746,6017713911,6275897,6384402817,17366259,347,4302785301,3460401,6391483906,157056,29941166240,65001
MUL_30,10,6767.18,30,218,29925893373,6018471394,6244176,6384988363,14557289,1906,4301002148,3568405,6391730089,155559,29934945587,65122
MUL_30,11,6767.61,31,219,29922596582,6017546800,6257891,6384530033,15706285,1291,4304062190,3406394,6391511033,163482,29937251942,66326
MUL_30,12,6754.18,20,220,29922780025,6018519119,6248865,6385685112,14816353,240,4300882699,3466450,6390729422,159586,29936403524,66490
MUL_30,13,6753.52,34,216,29922764855,6015915427,6252178,6385380826,13775901,454,4302489863,3422005,6390260288,158152,29935595351,63254
MUL_30,14,6778.85,24,224,29915239371,6017407892,6235273,6386947855,13834714,3419,4302776810,3512429,6389594221,156945,29928746239,65252
MUL_30,15,6766.70,30,218,29917235042,6016702430,6257429,6384244994,13906717,55,4304072021,3439601,6393784690,153012,29941568243,66659
MUL_30,16,6768.91,38,220,29926386382,6017677576,6245104,6385125064,16884169,3413,4303604543,3558532,6391329813,159909,29937699334,66498
MUL_30,17,6761.02,46,221,29913311261,6015918569,6244471,6385344752,14040390,555,4304484432,3566470,6391557711,161844,29935382955,66414
MUL_30,18,6750.52,36,219,29909633773,6016915745,6250147,6387926846,14038797,94,4303065127,3562175,6388869340,158887,29920691454,65799
MUL_30,19,6782.39,37,220,29923747542,6017227647,6253874,6385163318,14210605,4858,4302896921,3711206,6391678468,158373,29940409268,100089
SUB_40,0,6553.44,18,220,29997244833,6170256541,6229761,6432901484,13936279,377,4324594836,3258894,6442822615,154048,30019001149,67056
SUB_40,1,6554.19,32,216,29993655753,6169772592,6239049,6434025106,15462061,708,4325110356,3323037,6441445728,156620,30012324301,64634
SUB_40,2,6556.92,33,218,29988194267,6170386470,6241572,6435706607,14723251,575,4324488172,3307204,6440466526,155989,30008059618,67112
SUB_40,3,6566.79,19,219,29995021736,6171564763,6228707,6435172392,17823374,3503,4324751398,3277422,6441240183,153571,30011667794,66848
SUB_40,4,6558.48,32,217,29997960088,6172436516,6251734,6433676677,16390680,588,4323002430,3353021,6440876708,158479,30014441006,65923
SUB_40,5,6551.81,36,220,29983672489,6168957970,6234947,6435846086,17518457,851,4325053557,3286665,6439999335,156708,30006948398,67243
SUB_40,6,6576.28,47,221,29988748739,6167775481,6235670,6432005016,15037556,4679,4328158286,3227368,6443701865,158713,30019020466,67807
SUB_40,7,6562.24,36,220,29986372790,6167733169,6233558,6432271331,16113243,582,4326513946,3251227,6443040664,154925,30019009564,91242
SUB_40,8,6563.23,19,221,29991176349,6170086478,6236121,6436958040,14158570,713,4324187608,3257575,6441332404,153365,30006637782,98488
SUB_40,9,6549.05,33,219,29992985356,6171742008,6235467,6434838419,14947897,1023,4325538190,3354712,6440390337,160378,30010681352,64625
SUB_40,10,6563.89,37,221,29991223505,6170276057,6234838,6436535210,17425821,3081,4325303532,3492820,6440414845,152782,30002446616,63970
SUB_40,11,6574.69,34,220,29990738461,6169788047,6232433,6435709326,16017891,4180,4323944608,3159880,6442019321,156407,30010675353,96524
SUB_40,12,6569.38,20,222,29996862136,6170957716,6225597,6433886690,17400763,3230,4324631678,3168627,6441890666,154338,30015276517,66811
SUB_40,13,6557.83,32,221,29998653848,6171653125,6231227,6435414296,16349774,888,4324832443,3274818,6440542601,155265,30008961261,67333
SUB_40,14,6544.61,36,217,29993134662,6171302640,6242058,6435413082,16077674,370,4323447094,3278850,6440623989,155204,30008514900,66831
SUB_40,15,6563.98,22,216,29982662715,6169662268,6228236,6436161675,14216424,4054,4326349154,3406174,6439240584,157058,30000980725,64470
SUB_40,16,6563.91,37,221,29986715393,6169124907,6240294,6433909480,20851052,4434,4326802837,3241574,6443999347,154223,30012305895,67255
SUB_40,17,6550.58,20,219,29992466935,6170762815,6234186,6437101687,16775451,1507,4323457245,3353817,6438540424,156505,30002471365,67763
SUB_40,18,6568.07,25,221,30005532177,6171950419,6228695,6433867097,15354576,3296,4322094352,3480623,6442788694,150871,30021181203,64920
SUB_40,19,6551.60,21,217,29997157212,6171584964,6229461,6435124830,13195900,107,4321456327,3472229,6441954687,150493,30013749150,66452
SUB_45,0,6587.72,32,229,30220530337,6183614622,6246258,6509346118,15676027,868,4337726539,3858199,6516865119,155097,30239131900,65606
SUB_45,1,6568.43,18,223,30217368004,6184477582,6226805,6510282627,13484020,3661,4337251108,3952738,6515387972,151341,30230161535,63340
SUB_45,2,6567.50,29,226,30223399552,6185133741,6228358,6510667968,14029549,3606,4337520271,3723970,6516113354,152777,30232191091,63310
SUB_45,3,6564.71,38,222,30214396521,6184060030,6230974,6510755935,14510211,3801,4338119335,3666403,6513850896,155387,30227168985,60925
SUB_45,4,6565.67,21,227,30207019325,6182601482,6234777,6511729893,12604063,4086,4338129624,3951210,6515124034,150865,30226293423,62637
SUB_45,5,6569.34,31,225,30211849035,6182611088,6227794,6510511783,11925187,4006,4337918301,3684016,6515367677,147081,30234430068,94599
SUB_45,6,6590.28,38,223,30224399230,6185276809,6228425,6513238373,14013459,2796,4335743391,3865022,6511330304,155655,30221075120,76531
SUB_45,7,6574.53,33,224,30213360671,6182939442,6225919,6511329120,14662292,3528,4336477481,3880792,6516187545,153608,30232308398,59513
SUB_45,8,6582.99,20,223,30213635777,6183690152,6232811,6510835824,10677815,194,4336158070,3881691,6515132945,151537,30228579631,63958
SUB_45,9,6588.67,23,227,30209018681,6183208976,6228357,6510328676,13627811,207,4340136049,3633632,6517034816,151636,30227656194,62224
SUB_45,10,6587.68,30,223,30211736193,6185054475,6233026,6513162142,15667650,1076,4337216622,3954192,6512693646,157484,30223672218,63901
SUB_45,11,6582.73,22,222,30215400045,6184186064,6231282,6510635626,15273732,660,4336119417,3536348,6515445341,155978,30230991135,63806
SUB_45,12,6580.84,33,224,30223329970,6186538837,6234161,6510754600,12922872,1525,4337937565,4017446,6513888853,152894,30228171512,63931
SUB_45,13,6593.64,18,223,30229415603,6186369632,6246443,6510575738,16389395,1057,4334606500,3927283,6516491291,153830,30235761258,62083
SUB_45,14,6578.38,30,222,30201587370,6181958718,6240740,6512441839,13714549,1541,4339016958,3823286,6514533350,150675,30219866381,61208
SUB_45,15,6588.39,32,226,30215165287,6184065402,6238374,6509794515,15256023,2568,4337091523,3859720,6516989143,156453,30241114730,63894
SUB_45,16,6601.56,30,226,30225650230,6184822827,6244047,6509340849,13063281,399,4336325417,3877214,6518431077,153719,30242617974,64217
SUB_45,17,6583.13,38,223,30200687828,6180556544,6235301,6510209309,14953220,45,4339523576,3643986,6515906994,153134,30230364029,64043
SUB_45,18,6566.33,20,223,30216355341,6182820901,6238341,6509099668,14740721,3471,4338795328,3688944,6516160358,151281,30235049009,61345
SUB_45,19,6574.09,23,224,30212450186,6183686059,6225546,6510993673,18759035,3403,4337632348,3483184,6514733801,146883,30227568991,62382
SUB_5,0,6017.19,25,222,26289485641,5584148641,6217942,5511186266,10587956,152,3898891766,3160543,5514059608,131841,26309891862,58086
SUB_5,1,6028.88,32,229,26297296033,5583460286,6236762,5508442518,9280054,1860,3900644406,3127999,5517560882,142317,26320436040,64958
SUB_5,2,6021.99,20,226,26299027461,5586370780,6218547,5513139956,11275999,756,3897656812,3531803,5511145882,142776,26301936617,57835
SUB_5,3,6049.72,26,225,26301858672,5584956784,6218473,5509950844,11165294,3448,3898628242,3614738,5516002535,140700,26322678049,87833
SUB_5,4,6030.78,35,229,26292961446,5585233162,6227730,5511828345,12015371,740,3898540932,3497649,5513324552,138486,26304075789,58231
SUB_5,5,6030.20,38,222,26301667378,5584710795,6228629,5508507999,11412815,594,3899159162,3575084,5517280726,137273,26323853276,90000
SUB_5,6,6028.23,30,226,26292686766,5583471038,6228205,5508233711,11735174,474,3898759677,3733734,5517623924,136538,26326019885,55448
SUB_5,7,6020.91,26,227,26295717402,5585530556,6228359,5512800698,8440610,162,3897869418,3512413,5513401093,141326,26299031779,90163
SUB_5,8,6031.49,34,223,26287469371,5583491339,6215639,5509528605,9812188,253,3898328532,3678112,5516516322,140081,26317192934,57313
SUB_5,9,6005.93,30,226,26302838693,5583952441,6223302,5508365104,10172218,3309,3898375312,3427220,5516684564,137935,26328679739,57481
SUB_5,10,6010.82,23,227,26301560337,5585277006,6211131,5511367730,11169438,385,3897397625,3440671,5513538776,136994,26312218362,57943
SUB_5,11,6009.46,23,224,26299483932,5585224452,6212705,5511989323,13262517,152,3897083892,3654894,5513654900,134263,26308767430,58307
SUB_5,12,6024.23,31,224,26298021746,5584797894,6224896,5509672974,9112916,830,3897539216,3495702,5517135518,140513,26319994421,58329
SUB_5,13,6061.07,38,225,26308395645,5586006812,6214446,5509808518,11164377,851,3896377647,3408818,5514995660,141192,26323239890,90228
SUB_5,14,6036.15,33,226,26294894743,5584116475,6227855,5509148177,11266377,643,3899636476,3395475,5517226650,134192,26317958405,58207
SUB_5,15,6033.09,40,226,26308019482,5585517075,6228442,5509175451,11702705,529,3898006577,3520591,5516280573,139466,26327947351,90153
SUB_5,16,6040.95,34,222,26301701803,5585917822,6227757,5510731492,12763722,677,3897757276,3679142,5514011498,135848,26315042798,57377
SUB_5,17,6014.68,36,227,26294117164,5585190533,6224247,5511208409,9827687,84,3898795599,3236724,5513337017,137177,26310022465,58539
SUB_5,18,6001.09,33,227,26311168225,5586835525,6226221,5511462831,11260360,3017,3896018446,3611667,5514959908,136170,26316033245,84570
SUB_5,19,6030.98,34,223,26304729754,5586443954,6232000,5509194352,10567696,58,3897234320,3718539,5515827939,137291,26320509611,56930
SUB_10,0,6153.62,18,218,27030204894,5718541584,6218707,5674566753,14481476,3556,3989181108,3209088,5679512143,138557,27047207269,59409
SUB_10,1,6139.69,29,218,27034148305,5717584610,6219141,5676902859,13895540,120,3989714005,3217596,5678907507,135750,27043008675,58311
SUB_10,2,6129.43,37,218,27024776184,5716618526,6229110,5676072993,10635959,324,3992460478,3343850,5678633063,144189,27034345952,60321
SUB_10,3,6130.48,36,217,27029980484,5717501636,6222546,5674624786,10678943,629,3989918142,3399258,5681135666,140320,27050874203,59786
SUB_10,4,6161.40,21,219,27041159069,5719241763,6220620,5675034204,16531618,2870,3984240863,3366082,5679631817,140994,27050080516,60005
SUB_10,5,6137.07,26,221,27024313751,5716023093,6220829,5676362888,13039371,146,3991669597,3370794,5680271447,139464,27042245689,58580
SUB_10,6,6151.91,29,221,27034767676,5717700155,6219711,5673662772,14329624,3799,3990467495,3341379,5682142280,144649,27050865802,60233
SUB_10,7,6144.41,20,221,27041978187,5719438336,6224243,5674991779,11581109,273,3990030861,3265418,5679345087,141745,27050133540,59286
SUB_10,8,6157.64,28,220,27032897812,5718948318,6225252,5677604115,13250654,4669,3988381112,3377340,5677300231,144859,27039347927,56511
SUB_10,9,6126.94,32,221,27018969149,5716212812,6228619,5677270222,11787654,188,3990970326,3359340,5678741704,142321,27031577793,60246
SUB_10,10,6131.91,32,216,27034074086,5719373562,6222400,5676305019,9133503,363,3988106121,3147338,5679147919,145813,27047575531,59496
SUB_10,11,6124.53,32,221,27034463137,5719069015,6219446,5675145108,10963461,892,3988516283,3200227,5680080817,147879,27047364812,59484
SUB_10,12,6130.83,41,223,27017547036,5714759023,6225255,5674266505,9971766,1234,3991777315,3159746,5682579225,144587,27046887384,58009
SUB_10,13,6134.45,30,219,27025073670,5716898535,6214671,5674778182,10797875,477,3990527788,3133913,5680673291,143961,27046422704,58618
SUB_10,14,6117.48,16,223,27024465873,5717889044,6212275,5677868947,11610483,255,3990186848,3157863,5677357883,138455,27029703516,59434
SUB_10,15,6155.70,34,220,27022897648,5716530859,6222782,5676404858,16098425,4080,3989736973,3239306,5681390713,144618,27044478748,92225
SUB_10,16,6141.40,34,216,27015815581,5715739601,6229335,5676286881,12057969,458,3992013701,3063561,5680107014,140461,27036543913,58172
SUB_10,17,6165.18,20,220,27035428298,5718120579,6216716,5673710306,15716830,476,3988353448,3244067,5681533698,144304,27054987553,59657
SUB_10,18,6135.48,22,217,27026997692,5715773216,6227091,5672506295,11936296,383,3989996233,3064413,5685106651,140905,27067242548,56757
SUB_10,19,6169.40,35,221,27035758341,5717339013,6220649,5674871195,13700944,531,3989987649,3302635,5681336499,143254,27049231720,60439
SUB_25,0,6285.70,38,228,28241488446,5883093404,6229592,6006883573,13971286,233,4114289752,3362364,6011183637,150820,28253131424,60493
SUB_25,1,6297.56,17,226,28249018976,5883177977,6220504,6006857092,14205345,692,4114420066,3596758,6010902342,142998,28261712583,56632
SUB_25,2,6301.37,28,222,28242468270,5881768041,6226579,6008508024,15619002,250,4113663839,3430768,6010099119,143597,28255883761,59645
SUB_25,3,6295.65,29,225,28253741028,5883207553,6234645,6005305602,13958970,2471,4113482090,3545060,6013191473,144166,28272022419,58050
SUB_25,4,6291.30,16,224,28245624823,5882535070,6222607,6006446700,13685010,396,4115066592,3867923,6012201364,143022,28264835656,57624
SUB_25,5,6291.63,28,227,28259096758,5885938856,6233431,6007761458,15926056,246,4112900122,3254264,6009297499,139461,28264544162,67511
SUB_25,6,6288.94,33,225,28247714613,5883174908,6220971,6005828976,13370735,614,4113403080,3837357,6011921163,146331,28273521511,59494
SUB_25,7,6305.99,20,226,28238179744,5880576640,6226457,6006575498,12638089,4101,4115260250,3627395,6011313941,145423,28263448649,76992
SUB_25,8,6303.51,30,225,28264930620,5884092572,6222803,6002788630,13145710,4878,4112691233,3904017,6014035538,145651,28283531665,60429
SUB_25,9,6306.67,24,224,28254298717,5883629911,6236300,6006521017,11340234,4297,4111948476,3665387,6011571199,143794,28269015920,55479
SUB_25,10,6294.58,22,225,28257038834,5883715140,6230333,6007546585,11978776,139,4111762807,3896459,6011695044,141422,28264171278,58064
SUB_25,11,6311.27,43,224,28254192622,5883897345,6233577,6006574353,15272150,5226,4111944227,3796724,6011217014,143902,28264358218,58082
SUB_25,12,6312.86,20,224,28244892578,5880237006,6216271,6006093071,14129507,4730,4117132715,3467400,6011316475,144232,28254939239,58619
SUB_25,13,6295.16,31,226,28247600330,5882288910,6226717,6006995049,12379909,1180,4112681831,3814696,6011453943,146752,28267297461,57764
SUB_25,14,6302.69,22,222,28243582491,5880433508,6222073,6006657192,15987976,3673,4113736585,3616347,6013285260,144924,28266726526,57196
SUB_25,15,6311.55,24,223,28247010664,5885219645,6228511,6010022734,11206474,3976,4112667112,3515653,6007029231,141028,28245136275,59582
SUB_25,16,6295.67,25,225,28245750061,5881516578,6220572,6005342386,13506135,107,4113505609,3696147,6011515932,139414,28266156942,57635
SUB_25,17,6328.62,32,229,28256272295,5885209921,6231832,6007000947,15404122,1429,4114468934,3558996,6008400949,150245,28263175143,60369
SUB_25,18,6299.98,25,222,28245575802,5882848669,6227021,6007213659,12684118,1061,4115129036,3706615,6010041151,142731,28260113955,59204
SUB_25,19,6277.24,32,224,28241193682,5882150687,6223965,6008546527,13313687,648,4113922676,3591964,6010319147,148743,28248478333,88637
SUB_15,0,6141.15,33,226,27267304556,5732065925,6230896,5756684346,12473058,800,4003555978,3495044,5760545654,144519,27280742433,54953
SUB_15,1,6149.74,39,225,27272065692,5733479910,6220645,5756097295,11455952,3676,4004125976,3655791,5761183051,140508,27283902526,54096
SUB_15,2,6144.74,21,225,27268637461,5733174007,6220992,5758335043,8896443,1360,4002829637,3342075,5758428084,139288,27276732000,58213
SUB_15,3,6144.31,33,223,27268802345,5733245555,6227654,5758030121,10319750,3774,4002758186,3247674,5760952774,142194,27279796232,57814
SUB_15,4,6138.60,30,224,27265295541,5731064069,6226845,5757246067,13265405,156,4005219942,3581863,5760603051,140584,27274692717,55352
SUB_15,5,6155.96,20,223,27274205646,5731652181,6210570,5755447285,13070095,4044,4004747948,3246820,5762411788,140298,27289448157,58049
SUB_15,6,6146.33,35,222,27276929366,5734986382,6228440,5756059191,10565679,4834,4003532699,3561392,5760580635,141300,27288554540,54189
SUB_15,7,6261.22,36,222,27264739636,5732272833,6219409,5757310117,9080845,3552,4003484408,3781942,5760900262,145274,27284398772,56753
SUB_15,8,6149.48,20,225,27261173641,5731383684,6212976,5757602120,10248160,4042,4004428798,3462214,5758883122,140050,27276432062,86142
SUB_15,9,6141.30,29,226,27280945224,5733019234,6218396,5755082963,11291815,1408,4003307463,3446740,5761444694,139603,27294830913,57362
SUB_15,10,6163.78,23,227,27269187568,5731793821,6221598,5756608361,10471300,534,4004478308,3566958,5760464408,143910,27284080591,87087
SUB_15,11,6170.98,31,222,27269228553,5732298592,6220377,5755914149,11073516,207,4004856324,3510377,5761042536,144553,27279869730,57465
SUB_15,12,6152.30,37,226,27274268567,5734139166,6221198,5756102723,8806199,3739,4003745984,3535746,5761632917,139675,27283344928,56306
SUB_15,13,6140.59,34,223,27273817813,5732524128,6225801,5753953153,9723461,247,4001983579,3625736,5764187788,140587,27300383625,57931
SUB_15,14,6142.80,21,225,27263476278,5732232804,6214054,5755971016,11434124,575,4005295976,3334540,5761525249,141193,27280817620,53612
SUB_15,15,6138.12,24,226,27276297268,5733585497,6220237,5756596558,9554011,253,4001958609,3973886,5760291646,140167,27285743844,56323
SUB_15,16,6139.77,36,227,27264112029,5731724000,6227454,5757777012,9360396,809,4003702443,3642849,5760304025,144193,27278090510,57390
SUB_15,17,6166.48,18,227,27266129921,5732321526,6217860,5756388559,10763996,317,4004044902,3317201,5760074298,138871,27283848874,55905
SUB_15,18,6156.94,33,223,27276977304,5732628995,6221206,5755119326,8330934,4023,4004466719,3720478,5763311573,138996,27294838984,58832
SUB_15,19,6156.38,20,227,27282828846,5734711494,6220921,5756568945,9135964,4559,4000400977,3712971,5761062019,138617,27290295288,57626
SUB_35,0,6440.40,26,227,29220404824,6030592114,6239619,6255131906,15390676,701,4220904262,3516427,6263080994,146162,29247600857,59721
SUB_35,1,6488.39,33,227,29224678196,6030842613,6239662,6257146977,12813452,635,4222718044,3941372,6259521130,152308,29232273559,90847
SUB_35,2,6458.43,25,226,29220564339,6030980056,6233024,6258016757,11421076,3062,4222663655,3441648,6259989344,143186,29236216042,59154
SUB_35,3,6451.29,34,223,29225828846,6031750951,6229590,6255325720,16026711,455,4222309898,3509309,6263340948,149934,29245551255,59216
SUB_35,4,6466.85,37,227,29233312266,6032538636,6235096,6256550540,15379137,3614,4220000332,3820902,6262363687,144929,29243241089,59146
SUB_35,5,6464.31,23,221,29233562134,6031552483,6218356,6256005508,13013478,4636,4222536901,3631020,6260702609,146605,29235363824,61319
SUB_35,6,6465.66,31,226,29224545227,6031627221,6232278,6256333352,11801336,4527,4224391879,3835166,6260211015,154853,29237332423,61807
SUB_35,7,6426.67,32,227,29225428156,6030966636,6227054,6258453934,11783722,207,4222018695,3800083,6259801252,150636,29233749332,59089
SUB_35,8,6441.37,31,224,29217360341,6027375181,6232141,6253842939,13198116,363,4222929748,3662719,6263723735,143754,29246413442,68491
SUB_35,9,6450.07,43,227,29221292401,6030237000,6233458,6257049790,14157512,1625,4221262489,3769561,6261026221,145865,29241305248,61888
SUB_35,10,6429.49,30,222,29216225106,6028506957,6227551,6256796893,13911642,544,4224320580,3782925,6260875190,143639,29232560282,59251
SUB_35,11,6448.51,37,221,29220002422,6030756832,6228420,6259243003,13047536,565,4221979307,3749509,6259186034,144969,29231386526,62176
SUB_35,12,6454.33,23,226,29219394422,6030228699,6225896,6257978018,11427691,422,4223924639,3404905,6260992911,148156,29229218168,59875
SUB_35,13,6447.26,21,221,29223138868,6031413324,6231106,6258171810,12268126,324,4221721892,3793869,6258939239,144343,29233115320,59620
SUB_35,14,6453.33,33,228,29224710954,6030580888,6239094,6254572898,13484251,552,4224399824,3431797,6264004982,148234,29247759686,59563
SUB_35,15,6471.32,47,227,29227771739,6031559584,6235874,6256211768,14298048,4149,4220728207,3828443,6260923540,148148,29242662568,95556
SUB_35,16,6437.62,30,225,29218149089,6028439378,6234634,6254474000,13764960,425,4223815378,3696587,6263807164,142327,29248367731,59952
SUB_35,17,6456.80,21,223,29217209184,6030163874,6232495,6255977393,12230027,481,4223876895,3407749,6262122108,148488,29228047398,59530
SUB_35,18,6459.46,31,227,29228389248,6031848731,6226165,6256780518,13863570,4582,4220795863,3641798,6260489755,145562,29238041673,59546
SUB_35,19,6435.22,20,227,29220352726,6030291827,6226716,6257437530,12961784,593,4222135678,3524788,6261286771,146072,29236105845,59630
SUB_20,0,6276.75,32,220,28016411640,5869185636,6219083,5925715993,14819268,1037,4100652753,3349575,5928508441,147554,28024156063,61135
SUB_20,1,6267.69,20,218,28006512216,5868195048,6215693,5926234967,14467247,265,4098544453,3434662,5928645903,149988,28021384906,61440
SUB_20,2,6282.37,32,217,27998789256,5866140978,6233357,5924198115,13499792,700,4103530396,3265565,5932240049,145080,28019553894,60536
SUB_20,3,6276.97,35,221,28010521417,5867436256,6218313,5924145810,13532471,165,4100140979,3408454,5931348986,146485,28027161497,61141
SUB_20,4,6273.94,18,217,28022137732,5868414811,6224213,5924242875,14070321,1046,4097762191,3358454,5931417796,146694,28034953658,59374
SUB_20,5,6288.55,39,221,28009121744,5868171699,6231668,5926115719,13512248,760,4100138336,3516643,5929489521,145581,28014961556,60900
SUB_20,6,6299.22,31,222,28008303265,5866228738,6235379,5925728619,14037231,582,4101456445,3305188,5930691797,145705,28020965941,61317
SUB_20,7,6283.69,18,221,28010521676,5868730576,6225082,5927262155,14101521,1213,4098998721,3302661,5927816590,145831,28018246934,59272
SUB_20,8,6298.49,29,221,28001786435,5865038094,6228523,5923311835,14809395,621,4102030272,3382991,5933286165,143160,28024950404,76911
