besu_gas,besu_gas_stderr,erigon_gas,erigon_gas_stderr,ethereumjs_gas,ethereumjs_gas_stderr,evmone_gas,evmone_gas_stderr,geth_gas,geth_gas_stderr,nethermind_gas,nethermind_gas_stderr,revm_gas,revm_gas_stderr,opcode,constant_current_gas,alternative_gas,alternative_gas_stderr,alternative_gas_rel_stderr,alternative_gas_rel_diff
7.26316721776098,0.333573822153278,2.22704756734748,0.376519347797917,1.99261438764011,0.419336814824739,2.54441188760744,0.0887975118083712,-20.5576748410536,1.60096961777267,4.68090184597535,0.351892538601263,1.89642499164718,0.446222297068557,ADD,3,2.22704756734748,4.4510166304443,1.99861767467574,0.257650810884172
8.24787435049597,0.277968729849291,3.48266268575694,0.260031026903736,3.0088060261844,0.221525471434901,11.5063192642649,0.164474239793339,5.197093551317,0.395719015081368,8.05264153282608,0.261823269642508,2.73939191446708,0.475553275101557,MUL,5,5.197093551317,2.65371064588265,0.510614369296887,0.0394187102633994
6.89348134152101,0.30194327895484,1.99335007124923,0.244991696555852,2.6957447251786,0.55417735046473,2.5439187110078,0.0893812263509831,2.09591280653951,0.800715577011207,3.79626242687568,0.48915420642164,2.32342131640495,0.219854432228581,SUB,3,2.5439187110078,0.996114899911657,0.391567110851996,0.152027096330735
5.90115729806328,0.30519757748895,2.95419691931872,0.217819898078605,4.05562209792523,0.472329479826077,11.1517362485925,0.08622996352415,3.11970935513168,0.0734392695880615,4.01803554912299,0.152200201908182,5.6151019044437,0.302256070645089,DIV,5,4.05562209792523,1.79657908964658,0.442984835930762,0.188875580414954
6.76239962210676,0.427078718975488,4.06487073352786,0.338708995541681,3.43181066296869,0.254330822508601,14.5636803395079,0.0936493417003851,3.82851952770207,0.0621686436797006,6.68741337895237,0.357192215071355,9.30972268626797,0.163085446244309,SDIV,5,6.68741337895237,2.75865738909771,0.412514859299736,0.337482675790474
16.554381199811,0.703270153462956,2.78116305896723,0.271514506732805,2.89560481312813,0.230630982134315,11.1339802049311,0.0873998935580555,2.96167120799273,0.0988489326358809,4.46212416933145,0.48614155955471,5.57701303040428,0.303547435245561,MOD,5,4.46212416933145,3.51813362215119,0.788443684810838,0.107575166133709
16.5129310344827,0.669301174412629,4.61654339417795,0.249159260305242,3.89342447235709,0.284174702211408,14.4300901796596,0.0888084784080838,3.7227974568574,0.0565497200124414,7.0894603837406,0.202168734746439,9.55930504510525,0.278705262884356,SMOD,5,7.0894603837406,4.03850870512217,0.569649661120094,0.417892076748121
20.0560344827586,0.634213923949199,4.52412295582548,0.156288867318811,3.97328179189316,0.356905870611007,17.9528641195899,0.0403450786616299,5.04123524069029,0.104118450562004,8.15136346225915,0.33548515381243,25.1617106582025,0.171524284890401,ADDMOD,8,8.15136346225915,7.09028132459172,0.86982764999006,0.0189204327823942
20.6338568729335,0.720953796947463,10.5778652371582,0.31782539916285,3.48935513221323,0.293996035627623,29.9263227881592,0.0645153334973981,8.96239782016346,0.111380887325103,23.124131015197,0.292592679769978,13.7300367524223,0.0993254299495382,MULMOD,8,13.7300367524223,7.23638464096498,0.527047725468636,0.716254594052794
30.890824279641,0.846700785853135,15.1475877044174,0.537453570594946,10.1493600923722,0.286024438495817,47.4962761654074,0.102383193834217,10.7800181653042,0.154752851110877,34.0066947050003,0.578058223994195,26.2292014700969,0.272660717039497,EXP,10,26.2292014700969,10.9024041697078,0.415659019666967,1.62292014700969
11.9693552196504,0.328367807185766,5.25290086177647,0.436779810110644,5.27985649681579,0.424949474030262,2.03497732090173,0.0910614981555647,3.59818346957311,0.0771167980318785,3.71961131535137,0.312294976320953,9.40494487136652,0.266619396790852,SIGNEXTEND,5,5.25290086177647,2.47162635457236,0.47052598547167,0.0505801723552944
2.28135333018422,0.528500257746887,2.56212254868698,0.233123321283542,1.46246127740882,0.382059240030881,1.21993259638794,0.0851686561770147,2.92643051771118,0.0750983938724535,2.89509907572414,0.283312505419883,2.15703307718009,0.422043751160953,LT,3,2.28135333018422,0.506317884449351,0.221937513032436,0.239548889938595
2.64359943316014,0.504695896410934,2.88009771323878,0.289060175782797,1.30352611588161,0.447215963957225,1.2164786741165,0.0841303858093464,2.95331516802907,0.0803463361402321,2.70486732139528,0.389035517341069,2.53090544604077,0.375792394967186,GT,3,2.64359943316014,0.498195709517751,0.188453554373104,0.118800188946619
4.90883325460557,0.354859461075576,2.92081156273325,0.348458757101527,2.36837465143168,0.404306368930378,1.42217040979744,0.0922771579782669,4.25576748410535,0.471066094319649,4.01365395782772,0.174381628383887,2.95990644837955,0.340865771010185,SLT,3,2.95990644837955,0.923842581796609,0.3121188449393,0.0133645172068175
4.91042749173358,0.195475009178426,2.92406867069281,0.364823152251637,2.98453899529756,0.274655024532265,1.41994816446976,0.0924159903750491,3.21126248864669,0.102815479520788,4.69218392448622,0.379572670512847,3.10624791179419,0.182040656577946,SGT,3,3.10624791179419,0.783616867772338,0.252271193421814,0.0354159705980631
2.65865611714691,0.20952081889646,2.94564701092488,0.230061671519322,1.85040942262878,0.299457146997617,1.59438852143408,0.0934423519399458,2.80181653042687,0.0988518998871741,3.42285214339045,0.271882801091409,1.8543267624457,0.269465754849536,EQ,3,2.65865611714691,0.553027282604805,0.208010084131631,0.113781294284363
1.40735710911667,0.463825395910138,2.14724842233833,0.31004676816442,2.31469115611044,0.389340914563758,0.859381722341295,0.0935453559449102,1.80199818346959,0.156311713171557,1.71147006951611,0.151582093872003,1.23087203474775,0.414558082230953,ISZERO,3,1.71147006951611,0.395189556530378,0.230906495865342,0.429509976827964
3.90676665092111,0.317306844971067,2.09879894143991,0.284181988962115,2.47464249023364,0.416066932532399,3.86257346012985,0.118846304468705,2.80581289736603,0.0798585929919194,1.41587527240122,0.336584744296551,1.82826595389242,0.423043443050969,AND,3,2.47464249023364,0.747458977240492,0.302047257408047,0.17511916992212
4.12871988663202,0.332061510234244,2.39560290425459,0.216611624290492,2.79134218553382,0.409146564048259,3.85619335670046,0.119502644950484,2.80108991825612,0.0738841480746941,1.32609240911471,0.231972916763036,1.64183093885733,0.451450245944822,OR,3,2.79134218553382,0.77463955848028,0.27751508306465,0.069552604822061
