op,estimate_marginal_ns,estimate_marginal_ns_stderr,env
TLOAD,159.73504173712,2.72018836348715,nethermind
TLOAD_EXT,276.374052510658,47.2393196167787,nethermind
TSTORE,292.732830069243,9.23837767475263,nethermind
TSTORE0,298.540581126609,8.30438155541128,nethermind
TSTORE_EXT,806.879882155277,117.383391399465,nethermind
