op,estimate_marginal_ns,estimate_marginal_ns_stderr,env
MSTORE,4.21818181818182,0.124478711010958,revm
MSTORE_COLD,6.08909090909091,0.158347759238429,revm
MCOPY,2.80909090909091,0.22396789091657,revm
MCOPY_COLD,7.36909090909091,0.122906341490974,revm
