op,estimate_marginal_ns,estimate_marginal_ns_stderr,env
TLOAD,0.629971818181818,0.0665184087688689,evmone
TLOAD_EXT,-0.469500000000003,0.0378085274681682,evmone
TSTORE,-0.193682727272727,0.482040281619361,evmone
TSTORE0,-0.190599999999999,0.480688161780621,evmone
TSTORE_EXT,0.512898181818182,0.0367760194003984,evmone
