opcode,intercept,intercept_p,estimate_marginal_ns,estimate_marginal_ns_p,arg0_ns_raw,arg1_ns_raw,arg2_ns_raw,arg0_ns_p,arg1_ns_p,arg2_ns_p,expensive_ns_raw,expensive_ns_p,has_impacting_arg0,has_impacting_arg1,has_impacting_arg2,has_impacting
LT,655.632842458882,0,3.00162620104911,9.48543488310386e-42,0.0243212091580983,0.0178203673563799,NA,0.00300382569647551,0.0333334351864793,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
MOD,643.640118987574,1.399517181738e-193,4.26786865419813,1.15068627957716e-08,0.331330334009299,0.068042419778681,NA,2.6108490317767e-19,0.0552406403680212,NA,5.64783129080955,8.49982218357917e-12,TRUE,FALSE,FALSE,TRUE
MUL,659.950347978036,0,3.6029507121089,6.32160258614568e-42,0.00813000301348639,0.00416809379586471,NA,0.404978006749508,0.669765435429849,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
MULMOD,651.702713660905,3.70146098002725e-96,-0.840388346019084,0.52820207770394,0.766177726246319,0.777952764831826,0.176245293064304,3.12364278760353e-62,6.24098078932693e-64,4.34297670570436e-05,7.22543464330898,7.55296263950372e-09,TRUE,TRUE,TRUE,TRUE
NOT,649.122795369003,0,3.26748896543308,6.56826022874503e-109,0.00255713590823016,NA,NA,0.674032343708685,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
OR,651.045770850389,0,3.26862396296695,3.31272423665882e-53,-0.00168921723737865,-0.000911576231881379,NA,0.825802360984756,0.905393152196064,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
SAR,645.246115069144,0,3.33990831113973,8.33085035911082e-50,5.08002635636156e-05,-0.00139644982649712,NA,0.994824989454385,0.855238188736695,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
SDIV,639.376158081786,2.52413580263108e-190,5.7379373773462,5.45688619470405e-14,0.360029360033622,0.0633808334678959,NA,3.19456811972043e-19,0.0888847369972991,NA,5.41429227270078,3.8399564497216e-10,TRUE,FALSE,FALSE,TRUE
SGT,646.585766174433,0,3.43934720512332,1.82292183448168e-75,-0.00471504125180965,-0.00877845507512893,NA,0.491768160132256,0.158822600240125,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
SHL,655.198101337696,0,3.6908971726631,1.28305748731934e-46,-0.00957275751898612,-0.00221064290109247,NA,0.300719698579999,0.815933156892425,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
SHR,652.987937564884,0,3.75996398235538,4.28022496854577e-58,0.00107530186694241,0.00112752502190797,NA,0.904949152327791,0.897456080912749,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
SIGNEXTEND,647.644909863999,0,4.12021664863833,4.03323639006564e-75,-0.040523111337701,0.000160702847553637,NA,2.02532601930443e-07,0.98378664175996,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
SLT,647.518837414662,0,3.78869033216354,4.59760835737131e-69,-0.0166362959151487,-0.0111659863201198,NA,0.0183814355816233,0.0991102729450452,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
SMOD,645.026188095817,4.1515902607806e-189,7.04409165690802,2.25537924100149e-19,0.39043707264207,0.0476476951843559,NA,1.64466163072838e-23,0.203570406474351,NA,4.08261356065827,1.73576097098527e-06,TRUE,FALSE,FALSE,TRUE
SUB,646.6776374829,0,2.69668643223077,3.96554339999932e-56,0.00854343438879133,0.00332975896899018,NA,0.156961852125488,0.579735683459474,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
XOR,650.17646139474,0,2.95588013016594,1.08964869423057e-36,-0.0029452437469814,0.00176429965644197,NA,0.731658666283428,0.838560082920825,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
