op,estimate_marginal_ns,estimate_marginal_ns_stderr,env
MSTORE,1989.61608748167,16.3991747382319,ethereumjs
MSTORE_COLD,2343.19427818609,11.397729530175,ethereumjs
MCOPY,676.934005679675,22.7407626070639,ethereumjs
MCOPY_COLD,953.698824673463,24.7146914976681,ethereumjs
